Time[s],RateRoll[deg/s],RatePitch[deg/s],RateYaw[deg/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2],Torque[Ncm]
402.59,2.12,-1.29,-241.67,10.22,-2.53,2.08,-3.6
402.7,2.63,-3.97,-289.02,9.41,5.87,0.84,-2.79
402.78,-0.88,-1.53,-262.02,9.57,4.34,1.05,-1.99
402.9,-0.5,1.15,-220.47,7.65,2.63,0.67,-1.71
403.09,0.89,-1.91,-258.72,2.38,10.41,0.67,-2.03
403.09,-0.67,-2.2,-284.71,-2.45,14.48,0.99,-2.6
403.16,-0.45,1.64,-235.39,-4.61,5.62,1.05,-3.16
403.25,3.78,0.99,-226.26,-6.17,0.41,-0.21,-3.2
403.34,3.17,-1.84,-274.29,-9.66,6.56,-0.92,-3.21
403.42,-5.16,-2.25,-263.13,-10.74,3.98,-0.32,-3.44
403.53,-2.47,2.68,-227.1,-7.23,-5.98,0.87,-3.99
403.62,5.41,0.78,-253.29,-5.39,-7.72,1.74,-4.92
403.71,-3.05,-3.12,-264.92,-4.1,-7.12,-1.11,-5.64
403.8,-5.43,2.37,-222.51,3.16,-12.68,-1.02,-5.31
404.0,5.01,1.92,-238.08,7.89,-11.72,1.08,-4.39
404.0,3.89,-0.91,-279.42,6.44,-2.92,0.44,-3.96
404.07,-2.51,1.41,-232.71,9.03,-3.2,0.87,-3.4
404.16,-1.05,1.1,-209.13,11.56,-0.04,0.28,-2.59
404.29,0.88,-2.03,-261.1,9.02,10.3,-0.22,-1.88
404.34,-1.22,-0.39,-252.98,6.83,9.6,0.43,-1.78
404.43,-0.38,3.4,-212.75,3.77,7.26,0.75,-2.14
404.54,1.68,-1.18,-246.57,-1.24,11.77,0.3,-2.75
404.63,-1.0,-3.02,-279.08,-5.08,12.19,-0.14,-3.14
404.73,-2.16,2.92,-230.28,-6.68,3.17,0.53,-3.11
404.93,4.41,4.29,-209.19,-7.4,-3.37,0.27,-3.16
404.93,6.84,-0.34,-257.45,-9.25,-1.1,0.71,-3.47
405.02,-2.82,-2.61,-255.02,-9.86,-1.71,0.27,-4.17
405.07,-1.53,3.62,-226.9,-4.78,-6.57,0.28,-5.08
405.19,7.29,3.72,-263.92,-0.15,-6.75,1.51,-5.59
405.27,-0.17,-1.39,-281.05,0.6,-5.43,0.28,-5.01
405.37,-4.35,1.55,-230.39,5.57,-8.99,1.93,-4.21
405.44,2.53,0.52,-238.11,9.7,-5.71,2.68,-3.86
405.55,2.34,-2.67,-290.34,9.3,2.86,0.93,-3.2
405.64,-1.95,0.23,-252.2,9.54,0.11,1.4,-2.4
405.84,-0.9,1.9,-215.04,8.06,1.01,0.96,-1.78
405.84,1.43,-2.41,-259.67,3.76,11.8,0.96,-1.87
405.91,-0.2,-2.48,-261.55,0.05,12.3,1.38,-2.3
406.01,0.43,3.01,-213.91,-1.95,3.95,1.23,-2.9
406.1,3.26,0.45,-234.11,-5.27,3.37,0.62,-3.16
406.2,-0.27,-3.25,-279.31,-9.52,8.43,-0.09,-3.08
406.3,-6.02,-0.18,-245.67,-10.09,0.91,0.67,-3.18
406.36,-0.1,4.01,-215.25,-7.81,-9.64,1.69,-3.61
406.47,5.33,1.44,-246.19,-7.1,-7.58,2.2,-4.37
406.57,-3.5,-2.84,-247.04,-5.13,-8.25,-0.13,-5.27
406.77,-2.02,2.61,-217.48,2.21,-14.65,-0.42,-5.52
406.77,7.8,3.73,-247.11,6.0,-12.09,2.21,-4.74
406.82,2.76,0.21,-277.38,4.61,-6.27,1.65,-4.12
406.91,-3.36,1.57,-227.11,7.95,-7.62,1.43,-3.71
407.04,0.01,-0.53,-222.81,11.51,-2.6,0.38,-2.99
407.11,1.55,-2.84,-274.71,9.94,8.11,-0.2,-2.18
407.2,-1.24,-0.05,-248.81,7.92,6.73,1.02,-1.74
407.29,-0.6,2.28,-217.07,5.69,4.03,0.54,-1.94
407.38,0.38,-1.98,-260.9,0.06,10.21,0.35,-2.41
407.48,-2.31,-2.69,-280.35,-4.38,13.27,0.15,-2.99
407.69,-0.91,2.74,-231.19,-5.02,3.98,0.27,-3.1
407.69,4.73,1.08,-231.86,-7.16,-2.44,0.07,-3.05
407.75,3.69,-2.06,-275.59,-10.21,1.97,-0.35,-3.19
407.85,-4.43,-0.87,-248.77,-10.31,-2.11,-0.05,-3.7
407.94,-0.27,3.08,-232.3,-6.21,-8.17,-0.31,-4.6
408.02,6.58,1.7,-274.64,-3.43,-5.16,-0.02,-5.41
408.11,-2.75,-2.34,-267.69,-1.74,-6.4,-0.72,-5.37
408.22,-4.2,2.24,-223.6,4.62,-9.9,0.08,-4.52
408.3,4.07,1.1,-250.21,8.27,-5.23,1.62,-4.08
408.38,2.12,-1.62,-286.13,8.63,-0.84,0.63,-3.6
408.58,-2.48,2.47,-228.57,10.41,-3.17,0.7,-2.84
408.6,-0.75,2.12,-214.92,10.02,3.35,0.34,-2.09
408.67,1.09,-0.73,-275.57,5.86,13.13,0.68,-1.79
408.78,-0.9,-0.46,-254.61,2.79,9.85,1.43,-2.08
408.84,0.19,2.33,-206.95,1.27,7.64,0.82,-2.59
408.95,1.97,-0.11,-241.63,-3.79,10.84,0.45,-3.1
409.05,-2.21,-1.59,-270.48,-8.02,8.86,-0.02,-3.15
409.13,-4.26,3.43,-225.43,-8.36,-0.2,1.49,-3.14
409.22,3.44,3.4,-219.3,-8.11,-5.93,2.0,-3.35
409.33,5.68,-0.48,-256.07,-8.22,-4.43,1.09,-3.93
409.53,-3.7,-2.39,-236.53,-7.37,-7.39,0.18,-4.86
409.53,-0.3,2.52,-216.62,-1.71,-11.41,0.03,-5.55
409.59,7.6,4.45,-255.69,2.46,-9.02,2.46,-5.2
409.67,-0.07,0.04,-268.69,2.98,-7.07,2.28,-4.42
409.77,-4.01,1.13,-224.71,7.48,-7.75,1.55,-4.04
409.87,1.57,-0.71,-242.96,10.99,-2.87,1.2,-3.46
409.96,1.78,-2.9,-292.59,10.37,4.44,0.6,-2.67
410.05,-1.51,0.38,-249.59,8.86,2.95,1.46,-1.96
410.14,-0.43,1.57,-221.92,6.32,3.95,0.89,-1.88
410.25,-0.03,-1.91,-270.55,1.17,12.79,0.86,-2.23
410.45,-3.11,-1.82,-268.92,-2.36,13.08,0.76,-2.77
410.45,-1.05,3.35,-221.57,-3.28,4.68,0.45,-3.16
410.51,3.56,-0.05,-243.16,-7.63,2.45,0.76,-3.13
410.61,0.05,-3.51,-278.29,-11.24,5.19,0.31,-3.21
410.7,-6.33,0.48,-237.42,-10.16,-2.4,0.94,-3.5
410.79,0.52,3.37,-227.07,-6.43,-10.66,2.03,-4.16
410.87,5.64,0.84,-265.58,-4.67,-7.42,2.17,-5.11
410.98,-4.61,-2.89,-249.15,-2.68,-8.47,-0.19,-5.6
411.07,-3.62,2.07,-216.3,4.55,-13.96,-0.33,-5.01
411.14,5.23,3.04,-250.81,7.46,-10.28,2.26,-4.29
411.35,2.14,0.22,-277.62,6.86,-4.42,1.74,-3.95
411.35,-2.24,2.78,-218.33,9.18,-6.08,1.34,-3.26
411.43,-0.93,0.92,-216.97,10.23,-0.77,0.31,-2.48
411.52,-0.15,-1.5,-279.41,8.39,11.37,-0.25,-1.91
411.61,-1.82,0.42,-248.75,6.07,9.89,0.92,-1.98
411.7,-0.17,1.79,-213.19,3.35,8.81,0.44,-2.37
411.8,1.54,-2.18,-258.14,-2.76,14.84,-0.01,-2.91
411.89,-1.77,-2.52,-271.49,-6.76,11.77,0.07,-3.14
411.98,-1.93,3.53,-223.92,-6.56,0.9,0.56,-3.09
412.07,5.16,2.41,-230.6,-7.58,-4.39,0.2,-3.22
412.27,5.98,-1.31,-268.35,-9.25,-2.16,-0.19,-3.59
412.27,-2.99,-1.52,-242.64,-8.78,-6.29,-0.15,-4.36
412.36,0.06,2.38,-225.83,-3.99,-10.63,-0.22,-5.29
412.45,7.01,2.58,-265.92,-0.79,-6.73,0.33,-5.53
412.54,-0.99,-1.33,-275.05,0.78,-5.61,0.14,-4.73
412.61,-3.9,1.08,-230.0,6.9,-7.79,1.8,-4.2
412.73,2.79,-0.29,-242.38,10.17,-2.73,2.28,-3.82
412.82,2.2,-2.51,-292.05,9.57,4.32,1.16,-3.1
412.92,-1.62,-0.34,-256.1,9.15,1.72,1.72,-2.32
412.99,0.27,-0.24,-226.11,7.06,4.31,0.93,-1.87
413.19,1.25,-1.46,-266.25,2.72,13.58,0.98,-2.1
413.2,-1.84,-0.33,-257.54,-0.58,12.3,1.25,-2.51
413.27,0.69,2.73,-215.88,-2.06,9.13,0.6,-3.03
413.35,3.08,-0.98,-243.74,-6.88,9.41,1.25,-3.11
413.48,-4.01,-2.36,-263.23,-10.41,6.21,1.02,-3.05
413.53,-5.51,3.88,-216.97,-8.84,-1.46,1.34,-3.26
413.63,4.27,1.73,-233.95,-7.01,-6.11,1.42,-3.74
413.74,2.96,-2.01,-265.56,-6.54,-6.6,0.26,-4.62
413.83,-4.14,-0.51,-221.5,-2.59,-13.29,2.26,-5.47
413.91,3.31,1.24,-221.2,3.98,-14.93,2.78,-5.41
414.12,5.96,2.09,-262.88,4.32,-6.99,1.24,-4.57
414.12,-1.6,0.27,-246.35,6.12,-5.11,1.33,-4.15
414.19,-1.73,0.57,-209.25,10.61,-4.15,0.83,-3.66
414.27,1.49,-1.5,-247.02,9.78,3.17,1.19,-2.89
414.38,0.3,-0.96,-279.66,8.54,7.51,1.73,-2.16
414.47,-0.55,3.71,-229.09,6.53,4.64,1.24,-1.88
414.54,0.0,0.06,-237.63,2.62,8.54,0.48,-2.17
414.65,-2.18,-1.1,-288.82,-1.73,16.1,0.6,-2.63
414.75,-3.02,2.32,-244.72,-5.08,7.82,1.53,-3.07
414.83,2.78,1.35,-223.58,-6.61,1.23,1.22,-3.07
415.04,5.43,-2.21,-281.66,-9.81,5.41,1.07,-3.06
415.04,-3.37,-2.66,-265.15,-11.14,1.87,0.3,-3.3
415.13,-3.25,2.51,-220.67,-7.35,-4.74,0.47,-3.89
415.19,5.11,-0.3,-256.32,-5.15,-6.35,1.84,-4.87
415.29,-2.16,-4.42,-264.54,-3.79,-7.96,-0.94,-5.58
415.39,-5.19,0.42,-219.9,3.61,-12.82,-1.49,-5.24
415.48,5.03,-0.71,-235.38,8.07,-12.58,0.75,-4.44
415.58,3.97,-1.09,-266.73,6.61,-5.05,0.69,-4.1
415.67,-2.37,1.85,-231.72,9.02,-4.49,1.22,-3.55
415.74,-0.98,-0.51,-217.26,11.17,-2.22,0.2,-2.78
415.95,0.34,-1.11,-254.87,8.52,9.22,-0.18,-2.07
415.95,-1.67,1.43,-250.36,6.55,10.16,0.75,-1.99
416.03,0.03,3.31,-220.0,4.12,7.44,0.4,-2.33
416.11,1.58,-0.1,-251.73,-2.06,12.84,0.32,-2.83
416.22,-1.78,-0.92,-276.77,-5.95,12.69,-0.05,-3.18
416.29,-1.42,4.23,-226.34,-6.17,3.21,0.32,-3.13
416.4,5.45,2.54,-234.18,-7.65,-1.22,0.3,-3.22
416.49,5.87,-0.78,-284.55,-9.92,0.24,0.06,-3.48
416.59,-3.11,-0.72,-242.46,-9.68,-5.22,-0.14,-4.13
416.69,0.61,2.14,-224.87,-4.73,-7.73,-0.91,-5.15
416.9,6.39,1.47,-278.33,-1.47,-4.07,-0.2,-5.65
416.9,-3.07,-3.56,-265.22,0.6,-6.12,-0.48,-5.06
416.94,-3.06,-0.6,-222.35,7.18,-7.15,0.29,-4.36
417.03,4.49,-0.24,-250.59,9.95,-2.46,1.39,-4.06
417.12,1.84,-1.17,-277.29,9.36,1.06,0.53,-3.39
417.23,-1.31,1.49,-243.69,9.06,0.32,1.42,-2.59
417.34,0.62,-0.85,-234.84,6.9,3.74,1.5,-2.0
417.4,0.56,-1.27,-261.82,3.58,12.01,0.99,-2.09
417.5,-1.54,1.7,-248.19,0.64,12.66,1.07,-2.46
417.58,1.41,3.43,-213.74,-1.21,7.98,0.95,-2.97
417.78,3.41,-0.28,-242.37,-6.04,6.43,1.24,-3.17
417.78,-3.77,-1.63,-274.34,-10.46,6.32,0.83,-3.14
417.88,-6.23,4.72,-221.76,-10.23,-0.37,1.49,-3.27
417.97,2.99,3.23,-229.31,-8.24,-5.36,1.47,-3.6
418.05,2.46,-0.48,-276.44,-7.15,-3.66,0.54,-4.37
418.14,-4.27,1.83,-229.75,-3.74,-10.76,2.42,-5.35
418.24,3.13,3.21,-224.6,3.25,-14.51,3.21,-5.59
418.32,6.15,0.87,-270.79,4.44,-6.87,1.99,-4.81
418.41,-1.29,-2.74,-247.68,5.84,-5.72,0.56,-4.29
418.52,-1.17,-0.62,-219.62,10.84,-6.46,0.13,-3.94
418.72,2.11,-1.12,-260.55,10.52,0.35,1.19,-3.22
418.72,0.54,-1.52,-271.96,9.59,6.07,0.52,-2.45
418.78,-0.32,2.08,-228.12,8.34,3.58,-0.0,-2.01
418.87,0.63,-1.91,-246.94,4.11,5.8,0.1,-2.22
418.98,-1.76,-2.82,-278.39,-0.21,13.32,0.04,-2.59
419.06,-2.71,1.92,-239.62,-2.53,7.82,0.66,-3.04
419.17,3.16,1.93,-225.15,-5.05,3.19,0.14,-3.13
419.25,5.07,-1.42,-267.3,-9.92,6.68,-0.23,-3.12
419.36,-3.85,-1.15,-263.14,-11.07,3.67,-0.57,-3.3
419.43,-4.51,4.39,-221.95,-8.15,-4.75,0.27,-3.71
419.65,4.42,1.37,-248.06,-6.13,-8.63,1.28,-4.6
419.65,-1.07,-3.28,-273.3,-4.15,-6.72,-0.57,-5.49
419.71,-5.81,0.95,-228.27,2.07,-11.13,-0.69,-5.45
419.8,4.56,1.59,-233.08,7.3,-11.08,-0.01,-4.6
419.89,4.81,0.14,-274.98,6.67,-3.17,1.11,-4.23
419.99,-3.27,0.53,-238.97,8.89,-3.08,2.25,-3.85
420.07,-1.9,0.24,-205.92,11.08,-0.14,0.72,-3.08
420.17,0.57,-1.33,-246.55,7.9,6.79,1.01,-2.32
420.25,-1.85,0.31,-259.16,5.46,7.9,2.0,-2.05
420.36,-0.44,3.32,-224.4,3.46,6.75,1.4,-2.32
420.56,2.61,-0.93,-242.71,-1.17,8.88,0.48,-2.76
420.56,-0.02,-2.68,-277.7,-6.35,11.76,0.44,-3.17
420.62,-3.41,2.17,-237.82,-7.81,2.97,1.4,-3.15
420.71,2.09,4.12,-210.6,-7.77,-6.02,1.63,-3.17
420.81,7.85,0.04,-257.67,-9.35,-2.32,1.79,-3.41
420.92,-0.59,-2.56,-262.36,-9.39,-3.44,0.2,-3.93
421.0,-1.47,3.12,-228.19,-4.59,-10.9,0.23,-4.93
421.09,7.43,2.83,-262.1,-1.23,-9.96,2.15,-5.67
421.19,0.37,-1.36,-283.52,-1.79,-6.17,1.37,-5.32
421.28,-4.62,1.36,-233.1,4.49,-9.35,1.87,-4.51
421.48,2.46,0.48,-240.45,10.81,-8.06,0.93,-4.21
421.48,2.56,-1.94,-294.09,9.62,1.63,-0.29,-3.7
421.54,-1.95,-0.32,-256.21,9.68,3.59,0.95,-2.92
421.63,-1.19,1.58,-217.2,9.79,4.75,0.46,-2.22
421.74,0.33,-0.74,-262.14,5.93,12.79,0.35,-2.12
421.83,-1.96,-0.57,-264.94,2.34,12.91,0.7,-2.41
421.92,-0.55,3.85,-216.96,-0.38,7.66,1.1,-2.88
422.01,3.22,0.47,-235.88,-5.11,7.85,0.96,-3.19
422.11,-1.09,-2.35,-271.22,-8.99,7.76,-0.14,-3.12
422.18,-7.24,1.6,-232.25,-9.41,-1.3,1.02,-3.19
422.38,-0.16,3.55,-218.99,-8.15,-8.23,2.04,-3.49
422.38,6.01,-0.08,-259.95,-7.51,-5.71,1.73,-4.12
422.46,-3.14,-3.71,-248.78,-6.56,-7.11,0.63,-5.18
422.56,-2.38,1.56,-214.29,-0.31,-12.16,0.79,-5.68
422.66,7.1,3.61,-246.18,4.72,-11.3,2.55,-5.06
422.74,1.94,0.61,-275.05,4.15,-7.66,2.03,-4.37
422.84,-3.36,1.22,-230.29,7.35,-7.63,1.76,-4.13
422.94,1.22,-1.0,-231.16,11.31,-2.75,0.6,-3.55
423.01,1.7,-1.82,-275.36,10.42,6.55,-0.19,-2.77
423.13,-1.49,0.73,-245.39,8.31,6.03,1.02,-2.17
423.33,0.16,1.39,-221.07,5.87,8.06,0.53,-2.18
423.34,0.89,-2.22,-260.94,0.62,15.73,0.14,-2.52
423.39,-2.63,-2.34,-267.61,-3.42,13.9,0.1,-2.97
423.48,-1.38,2.6,-224.43,-4.01,4.15,0.24,-3.17
423.56,5.07,0.34,-238.72,-7.12,-0.66,0.11,-3.12
423.67,4.44,-3.15,-281.97,-10.66,2.68,-0.25,-3.26
423.75,-4.09,-1.56,-248.16,-10.39,-1.75,0.02,-3.62
423.87,-0.58,2.61,-229.11,-6.54,-7.72,-0.47,-4.42
423.94,5.27,2.29,-265.64,-3.96,-5.42,-0.16,-5.41
424.05,-3.29,-2.46,-252.94,-1.97,-7.14,-0.74,-5.63
424.25,-2.42,0.85,-222.4,4.22,-9.94,-0.5,-4.83
424.25,4.87,1.95,-255.04,7.42,-6.28,1.37,-4.31
424.29,0.74,0.57,-272.93,8.4,-2.34,0.54,-4.03
424.41,-2.64,3.34,-216.46,9.51,-2.46,1.22,-3.35
424.49,-0.59,-0.0,-223.63,8.51,3.06,1.62,-2.61
424.59,-0.69,-0.21,-276.66,7.03,10.93,0.39,-2.14
424.67,-1.31,3.16,-239.25,4.0,5.73,1.41,-2.29
424.75,1.35,0.85,-225.63,0.42,5.13,1.33,-2.66
424.86,1.23,-1.48,-276.9,-4.73,13.5,0.84,-3.08
424.95,-3.2,0.02,-256.39,-7.84,10.33,1.04,-3.14
425.15,0.42,4.22,-212.31,-7.22,3.12,1.21,-3.1
425.15,7.98,0.74,-252.58,-8.81,-0.23,1.64,-3.31
425.23,1.56,-2.96,-265.64,-9.88,-4.07,0.89,-3.76
425.32,-2.93,1.95,-224.24,-5.7,-8.39,2.01,-4.65
425.41,5.49,0.42,-252.94,-2.12,-8.7,2.01,-5.55
425.5,2.76,-2.54,-278.09,-2.53,-6.48,0.29,-5.47
425.58,-4.63,-0.28,-238.89,3.3,-9.86,1.35,-4.63
425.67,0.17,1.02,-231.74,9.94,-9.63,1.55,-4.25
425.78,3.21,-0.53,-270.15,8.88,0.74,1.61,-3.89
425.86,-0.37,-0.88,-270.9,9.78,4.28,1.05,-3.19
426.07,-1.09,2.02,-231.65,9.99,0.94,-0.08,-2.46
426.07,0.08,0.32,-249.39,5.75,6.69,0.54,-2.16
426.15,-1.55,0.79,-276.25,1.88,12.42,0.97,-2.39
426.24,-2.15,3.98,-230.79,-0.86,5.77,1.33,-2.8
426.33,1.83,1.56,-230.86,-3.49,4.52,0.33,-3.15
426.41,1.76,-0.71,-280.29,-8.67,10.31,-0.27,-3.06
426.52,-6.02,0.4,-244.56,-10.59,4.42,0.54,-3.12
426.59,-2.91,3.57,-209.36,-7.95,-3.9,1.19,-3.37
426.7,6.27,0.37,-258.62,-7.08,-5.5,1.39,-3.92
426.79,-1.36,-3.58,-257.89,-6.02,-7.35,-0.99,-4.93
426.99,-3.94,1.59,-210.22,-0.47,-13.49,-0.84,-5.67
427.0,7.08,1.78,-236.21,4.09,-14.79,0.56,-5.29
427.06,3.57,-0.7,-262.71,3.95,-7.52,-0.11,-4.5
427.17,-3.43,0.86,-230.27,8.38,-5.49,0.76,-4.23
427.25,1.13,0.21,-223.33,12.01,-3.76,0.22,-3.78
427.34,2.0,-1.22,-257.81,9.03,4.29,0.93,-3.05
427.43,-1.63,-0.85,-261.41,8.34,7.23,1.94,-2.41
427.52,-0.3,1.53,-232.59,7.23,7.63,0.21,-2.25
427.63,0.47,-0.3,-246.23,1.24,12.01,0.11,-2.53
427.71,-3.42,-0.55,-263.3,-2.67,13.55,0.22,-2.96
427.91,-1.59,4.59,-228.08,-4.14,9.41,0.62,-3.21
427.91,3.7,0.36,-246.07,-8.09,6.73,0.65,-3.11
427.98,-1.3,-2.15,-279.61,-10.68,5.54,-0.8,-3.18
428.08,-5.96,4.34,-227.53,-9.68,-2.22,0.04,-3.49
428.18,1.96,2.26,-236.28,-6.99,-6.99,0.43,-4.15
428.26,1.35,-0.95,-277.82,-4.9,-5.77,0.02,-5.16
428.34,-4.82,0.9,-226.71,-0.42,-11.7,2.98,-5.69
428.45,3.48,0.86,-227.32,5.32,-12.13,2.77,-5.05
428.52,4.47,0.83,-273.99,5.54,-4.97,0.38,-4.41
428.63,-2.48,-0.41,-234.94,8.28,-6.22,1.01,-4.19
428.84,0.37,-1.31,-222.68,12.18,-2.33,-0.14,-3.66
428.84,1.57,-0.42,-271.85,10.02,8.14,-0.24,-2.94
428.9,-1.5,-0.31,-253.05,8.33,7.74,0.8,-2.33
428.99,0.35,0.27,-225.95,6.55,7.89,0.02,-2.31
429.1,1.09,-1.09,-259.43,0.21,13.0,1.01,-2.6
429.18,-3.13,-0.82,-258.77,-3.84,11.34,1.4,-3.04
429.26,-0.69,3.03,-222.76,-4.59,8.4,0.41,-3.18
429.37,5.71,-0.3,-250.67,-8.56,7.03,0.12,-3.1
429.5,1.19,-2.16,-276.19,-10.72,3.53,-0.57,-3.24
429.56,-5.45,2.22,-228.43,-9.16,-4.8,0.21,-3.55
429.77,0.97,0.53,-236.15,-6.8,-9.79,0.1,-4.32
429.77,1.71,-0.42,-267.64,-4.06,-7.64,-1.13,-5.36
429.85,-4.55,0.37,-224.62,1.01,-13.46,0.03,-5.6
429.91,2.89,-0.12,-221.35,5.99,-15.57,-0.4,-4.82
430.01,5.5,0.67,-265.34,5.52,-5.8,-0.74,-4.32
430.09,-1.87,-0.25,-248.55,7.96,-3.89,0.47,-4.12
430.21,-1.65,1.02,-208.81,11.6,-2.71,0.11,-3.55
430.28,0.53,0.67,-234.37,9.46,6.55,0.24,-2.81
430.36,-1.07,-0.37,-260.0,7.72,9.73,0.34,-2.31
430.47,-0.01,2.57,-230.35,5.06,8.24,0.46,-2.38
430.67,1.44,0.14,-246.1,-0.66,11.8,0.49,-2.75
430.67,-1.44,-0.54,-279.25,-4.45,13.6,-0.22,-3.15
430.73,-1.81,4.21,-234.53,-5.39,4.69,0.48,-3.11
430.84,4.31,1.85,-234.7,-7.37,-0.44,0.2,-3.09
430.95,5.1,-0.74,-284.88,-10.49,2.45,-0.29,-3.36
431.02,-3.8,0.73,-243.95,-10.5,-3.7,0.26,-3.83
431.12,-0.3,2.52,-230.75,-6.2,-7.15,-0.58,-4.66
431.21,4.84,1.47,-280.13,-3.05,-4.15,0.76,-5.57
431.3,-4.22,-2.91,-250.06,0.12,-9.13,1.22,-5.51
431.38,-1.68,-1.03,-220.38,6.03,-9.22,-0.76,-4.65
431.59,5.22,-0.74,-258.63,7.89,-3.66,0.04,-4.3
431.59,-0.08,-1.63,-260.33,8.54,-2.9,0.5,-4.01
431.66,-2.69,1.96,-217.3,9.8,-1.11,1.14,-3.4
431.76,-0.05,-0.61,-229.34,8.49,5.01,1.32,-2.69
431.85,-0.67,-1.26,-261.98,6.07,10.49,0.41,-2.34
431.94,-1.64,1.74,-237.47,3.92,8.02,0.83,-2.49
432.03,1.93,0.66,-231.69,1.2,7.3,0.16,-2.9
432.11,2.78,-0.63,-265.42,-5.0,11.28,0.5,-3.22
432.2,-2.94,0.73,-245.57,-7.8,8.04,1.09,-3.08
432.3,-0.38,4.51,-208.38,-6.86,1.23,0.43,-3.11
432.49,7.69,1.14,-248.92,-8.92,-1.98,1.31,-3.44
432.5,0.79,-2.03,-268.2,-9.79,-3.63,1.03,-4.0
432.59,-2.98,3.96,-226.26,-5.05,-7.66,1.62,-4.96
432.67,6.05,1.5,-252.23,-0.26,-8.02,2.13,-5.72
432.77,1.8,-1.74,-283.87,0.75,-5.16,0.14,-5.33
432.86,-4.38,1.68,-236.17,5.01,-7.71,2.03,-4.52
432.95,1.76,-0.69,-238.22,9.29,-6.07,2.5,-4.26
433.03,1.76,-0.97,-287.76,9.19,1.32,0.62,-3.92
433.14,-2.54,1.14,-247.88,9.14,-0.35,1.71,-3.28
433.22,-0.15,0.45,-220.19,8.24,1.48,1.28,-2.6
433.43,0.44,0.72,-265.72,4.76,11.66,0.97,-2.38
433.43,-2.87,0.9,-247.53,2.36,10.64,1.29,-2.56
433.5,1.04,2.17,-215.56,0.56,8.67,0.47,-3.0
433.61,4.43,0.97,-251.55,-5.78,11.06,1.32,-3.18
433.69,-3.23,-0.98,-250.17,-9.04,7.33,1.15,-3.01
433.76,-2.47,3.87,-216.42,-7.39,3.13,0.32,-3.14
433.88,7.03,1.77,-252.91,-8.68,-0.2,1.81,-3.48
433.98,1.12,-3.56,-262.5,-9.27,-4.93,1.07,-4.13
434.06,-2.11,2.78,-224.9,-3.98,-7.37,0.62,-5.14
434.13,7.21,2.03,-257.92,0.45,-6.24,1.0,-5.71
434.33,2.43,-3.03,-272.18,1.06,-6.2,-0.69,-5.08
434.33,-3.81,-0.54,-225.66,6.03,-8.52,1.21,-4.37
434.43,2.28,-0.48,-235.33,9.91,-5.71,2.13,-4.22
434.52,2.19,-0.2,-277.79,9.06,2.38,0.82,-3.79
434.61,-1.52,-0.15,-258.08,9.2,2.39,1.42,-3.13
434.7,0.77,-0.47,-227.89,7.95,1.03,0.67,-2.52
434.78,0.68,0.33,-247.6,3.68,9.26,0.84,-2.46
434.91,-2.88,0.82,-246.14,1.07,12.24,1.33,-2.69
434.97,0.92,3.47,-217.75,-0.36,8.21,0.68,-3.11
435.07,4.27,0.76,-245.47,-6.19,7.13,1.27,-3.17
435.27,-3.95,-0.99,-264.85,-10.01,6.67,0.89,-2.97
435.27,-5.83,5.29,-212.99,-8.63,0.43,0.81,-3.15
435.35,3.64,2.24,-231.46,-8.33,-5.62,1.93,-3.64
435.43,1.47,-2.02,-273.9,-8.32,-6.42,1.07,-4.37
435.54,-3.0,2.98,-228.51,-3.39,-9.82,2.06,-5.39
435.6,5.43,2.47,-240.69,2.23,-9.53,2.58,-5.66
435.7,4.18,0.16,-282.6,2.54,-5.05,0.82,-4.83
435.81,-3.4,-0.04,-238.98,6.04,-7.75,1.97,-4.32
435.89,0.81,-0.79,-225.83,10.61,-5.83,1.83,-4.12
435.97,3.49,-2.0,-279.2,9.61,4.7,1.17,-3.62
436.18,-0.31,-1.38,-267.27,9.12,7.1,1.66,-2.92
436.18,0.12,2.47,-221.15,7.9,5.84,0.9,-2.46
436.25,1.33,-1.2,-249.34,3.56,11.09,0.35,-2.49
436.36,-1.99,-2.25,-264.7,0.45,12.95,-0.17,-2.78
436.44,-0.92,3.99,-223.56,-2.06,9.1,0.73,-3.15
436.54,3.24,0.04,-242.43,-6.77,8.61,0.89,-3.08
436.65,-1.0,-2.22,-274.33,-9.72,7.32,-0.55,-3.05
436.71,-6.73,3.5,-227.53,-9.18,-2.18,0.16,-3.3
436.83,0.12,2.58,-225.28,-7.68,-7.43,0.04,-3.75
436.9,3.93,-1.21,-262.18,-6.72,-5.49,-0.14,-4.6
437.1,-3.29,-1.97,-234.12,-3.84,-11.42,0.13,-5.57
437.1,0.59,2.15,-220.72,1.67,-13.71,-1.19,-5.55
437.18,6.61,3.15,-256.31,3.8,-6.42,-0.37,-4.63
437.27,0.44,-0.39,-257.84,6.57,-4.13,0.26,-4.27
437.37,-2.28,1.24,-214.88,10.5,-3.79,0.54,-4.08
437.46,1.12,-0.53,-232.94,10.35,1.51,1.01,-3.53
437.55,0.24,-0.53,-274.72,9.23,6.21,0.46,-2.83
437.64,-0.87,3.0,-234.68,7.46,4.21,1.04,-2.48
437.73,1.7,0.41,-229.27,4.3,7.89,0.39,-2.58
437.83,0.2,-0.25,-274.27,-1.14,14.78,0.35,-2.92
438.04,-3.7,1.53,-245.19,-4.39,9.4,1.15,-3.19
