Time[s],RateRoll[deg/s],RatePitch[deg/s],RateYaw[deg/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2],Torque[Ncm]
237.29,-0.17,0.11,-0.04,9.55,2.54,0.75,1.7
237.39,-0.02,0.02,-0.11,9.56,2.57,0.76,1.7
237.46,-0.02,0.0,-0.07,9.61,2.57,0.75,1.7
237.55,-0.22,0.04,-0.12,9.62,2.55,0.7,1.7
237.65,-0.16,0.01,-0.15,9.58,2.58,0.75,1.7
237.89,-0.11,0.03,-0.07,9.57,2.57,0.83,1.7
237.89,-0.17,0.1,0.02,9.58,2.54,0.81,1.7
237.92,-0.18,0.01,0.03,9.59,2.56,0.77,1.7
238.03,-0.12,-0.12,0.01,9.6,2.56,0.77,1.7
238.12,-0.04,-0.05,0.03,9.6,2.57,0.74,1.7
238.22,-0.06,0.09,0.01,9.59,2.57,0.73,1.7
238.31,-0.11,0.1,-0.04,9.61,2.54,0.77,1.7
238.39,-0.11,0.08,0.01,9.6,2.56,0.79,1.7
238.49,-0.06,0.07,0.03,9.56,2.57,0.77,1.7
238.58,-0.05,0.05,0.03,9.57,2.55,0.75,1.7
238.8,-0.09,0.03,0.06,9.58,2.54,0.78,1.7
238.81,-0.16,0.08,0.03,9.59,2.54,0.81,1.7
238.85,-0.14,0.07,0.1,9.63,2.54,0.79,1.7
238.94,-0.04,0.03,0.12,9.64,2.58,0.78,1.7
239.03,-0.09,0.12,-0.01,9.63,2.61,0.78,1.69
239.13,-0.15,0.15,-0.06,9.6,2.6,0.79,1.69
239.23,-0.13,0.06,-0.06,9.52,2.6,0.76,1.7
239.3,-0.12,-0.07,0.01,9.51,2.58,0.7,1.7
239.41,-0.2,-0.15,0.09,9.59,2.59,0.73,1.7
239.49,-0.21,-0.0,0.02,9.61,2.6,0.74,1.7
239.76,-0.13,0.1,-0.04,9.56,2.56,0.7,1.7
239.76,-0.19,0.05,-0.02,9.55,2.56,0.72,1.69
239.77,-0.2,0.08,-0.02,9.56,2.61,0.77,1.69
239.87,-0.13,0.09,-0.06,9.59,2.59,0.79,1.7
239.95,-0.13,0.06,-0.05,9.62,2.58,0.79,1.69
240.05,-0.19,0.07,0.01,9.6,2.61,0.75,1.69
240.14,-0.23,-0.01,0.05,9.59,2.58,0.76,1.69
240.22,-0.19,0.0,0.0,9.6,2.53,0.76,1.69
240.32,-0.16,0.11,-0.03,9.61,2.55,0.73,1.69
240.41,-0.1,0.03,-0.04,9.6,2.56,0.75,1.69
240.63,-0.13,-0.04,-0.08,9.58,2.56,0.75,1.69
240.63,-0.16,0.0,0.0,9.58,2.57,0.76,1.69
240.68,-0.04,0.03,0.04,9.59,2.54,0.73,1.69
240.79,-0.01,0.06,-0.09,9.59,2.53,0.71,1.69
240.88,-0.1,0.08,-0.03,9.59,2.57,0.74,1.69
240.96,-0.1,0.06,0.05,9.58,2.59,0.75,1.69
241.06,-0.05,0.0,0.03,9.6,2.6,0.73,1.69
241.14,-0.07,-0.01,0.1,9.61,2.58,0.7,1.69
241.23,-0.1,0.06,0.06,9.58,2.57,0.71,1.69
241.34,-0.09,0.05,0.01,9.56,2.57,0.79,1.69
241.6,-0.08,-0.02,0.05,9.57,2.56,0.78,1.69
241.6,-0.11,0.01,0.06,9.54,2.58,0.69,1.69
241.61,-0.22,0.01,0.06,9.54,2.58,0.72,1.7
241.7,-0.12,-0.03,0.07,9.59,2.56,0.8,1.7
241.8,0.01,0.01,0.08,9.6,2.57,0.8,1.7
241.89,-0.14,0.08,-0.01,9.61,2.58,0.77,1.69
241.97,-0.19,0.09,-0.07,9.6,2.55,0.76,1.69
242.09,-0.1,0.04,0.1,9.58,2.51,0.73,1.69
242.16,-0.13,0.03,0.12,9.61,2.55,0.71,1.69
242.26,-0.21,0.03,-0.05,9.64,2.61,0.75,1.69
242.47,-0.19,-0.04,-0.07,9.58,2.59,0.79,1.69
242.47,-0.13,-0.06,-0.03,9.56,2.54,0.78,1.69
242.52,-0.13,-0.01,0.07,9.61,2.57,0.74,1.69
242.62,-0.15,0.0,0.16,9.61,2.59,0.71,1.69
242.72,-0.14,0.02,0.09,9.59,2.55,0.73,1.69
242.8,-0.2,0.03,-0.04,9.59,2.59,0.73,1.69
242.9,-0.17,0.02,-0.08,9.61,2.61,0.73,1.69
243.0,-0.13,0.01,-0.0,9.61,2.57,0.8,1.69
243.08,-0.15,0.02,0.06,9.59,2.56,0.78,1.69
243.19,-0.08,0.01,0.02,9.58,2.58,0.69,1.69
243.4,-0.07,-0.05,-0.05,9.56,2.59,0.69,1.69
243.4,-0.15,-0.01,-0.07,9.58,2.59,0.73,1.69
243.45,-0.12,-0.01,-0.02,9.61,2.58,0.69,1.69
243.55,-0.07,-0.01,0.08,9.57,2.57,0.65,1.68
243.64,-0.13,0.1,0.07,9.56,2.6,0.69,1.68
243.72,-0.14,0.11,-0.05,9.61,2.59,0.73,1.68
243.82,-0.12,0.07,-0.06,9.61,2.58,0.73,1.69
243.91,-0.12,0.04,0.06,9.58,2.58,0.76,1.69
244.0,-0.12,0.1,0.07,9.59,2.54,0.82,1.69
244.1,-0.06,0.06,0.07,9.61,2.53,0.83,1.69
244.34,-0.04,-0.09,0.05,9.6,2.57,0.77,1.69
244.34,-0.18,-0.08,-0.06,9.59,2.56,0.76,1.69
244.38,-0.28,-0.01,-0.09,9.57,2.52,0.81,1.69
244.46,-0.18,0.0,-0.01,9.57,2.55,0.78,1.69
244.56,-0.03,0.03,0.08,9.62,2.6,0.76,1.69
244.65,-0.06,0.05,-0.02,9.63,2.58,0.77,1.69
244.74,-0.15,-0.01,-0.08,9.6,2.54,0.78,1.69
244.83,-0.1,0.01,0.03,9.6,2.56,0.79,1.69
244.93,-0.05,0.06,0.06,9.57,2.6,0.73,1.69
245.01,-0.11,0.06,0.09,9.54,2.57,0.7,1.69
245.22,-0.24,0.21,0.08,9.57,2.57,0.77,1.69
245.22,-0.18,0.15,0.02,9.62,2.58,0.76,1.69
245.3,-0.09,0.01,0.01,9.61,2.54,0.72,1.69
245.39,-0.13,0.08,-0.03,9.6,2.54,0.73,1.69
245.47,-0.12,0.09,-0.05,9.62,2.58,0.75,1.69
245.57,-0.09,-0.05,0.05,9.57,2.58,0.75,1.69
245.66,-0.1,-0.05,0.13,9.56,2.59,0.75,1.69
245.74,-0.11,0.09,0.02,9.6,2.61,0.76,1.69
245.83,-0.12,0.06,0.0,9.63,2.56,0.71,1.69
245.94,-0.12,-0.06,0.05,9.61,2.53,0.73,1.69
246.17,-0.06,-0.01,-0.03,9.55,2.59,0.78,1.69
246.17,-0.07,0.08,0.04,9.57,2.61,0.77,1.69
246.22,-0.09,0.02,0.18,9.6,2.56,0.78,1.69
246.29,-0.11,0.02,0.02,9.57,2.56,0.81,1.69
246.39,-0.19,0.1,-0.04,9.57,2.59,0.79,1.69
246.48,-0.14,0.05,0.1,9.58,2.53,0.72,1.69
246.56,-0.04,0.01,-0.01,9.56,2.53,0.71,1.69
246.66,-0.08,0.06,-0.04,9.58,2.58,0.74,1.69
246.75,-0.15,0.06,0.06,9.6,2.58,0.75,1.69
246.87,-0.17,0.06,-0.02,9.58,2.56,0.7,1.69
247.08,-0.08,0.09,-0.04,9.63,2.54,0.67,1.69
247.09,-0.06,0.02,-0.02,9.6,2.57,0.72,1.69
247.14,-0.21,-0.01,-0.04,9.52,2.57,0.74,1.69
247.23,-0.18,0.05,0.01,9.57,2.55,0.69,1.69
247.32,-0.01,0.08,0.09,9.6,2.55,0.71,1.69
247.41,-0.1,0.12,0.06,9.57,2.54,0.77,1.69
247.5,-0.17,0.1,-0.04,9.61,2.58,0.78,1.69
247.58,-0.1,0.06,-0.02,9.63,2.61,0.76,1.69
247.68,-0.04,0.08,-0.04,9.58,2.53,0.75,1.69
247.76,-0.04,0.07,-0.02,9.56,2.56,0.76,1.68
247.97,-0.13,0.07,0.13,9.6,2.61,0.75,1.68
247.97,-0.16,0.07,0.07,9.6,2.6,0.72,1.68
248.05,-0.12,-0.03,-0.02,9.56,2.57,0.77,1.68
248.13,-0.13,-0.03,-0.02,9.57,2.55,0.78,1.68
248.23,-0.12,0.09,0.03,9.57,2.61,0.76,1.68
248.31,-0.13,0.1,0.11,9.56,2.63,0.78,1.68
248.42,-0.18,0.09,0.12,9.58,2.57,0.78,1.68
248.5,-0.13,0.16,0.05,9.59,2.54,0.76,1.68
248.59,-0.15,0.12,-0.02,9.6,2.55,0.75,1.68
248.69,-0.17,-0.01,-0.01,9.62,2.56,0.73,1.68
248.91,-0.08,-0.0,-0.07,9.62,2.55,0.72,1.68
248.91,-0.1,0.01,-0.08,9.57,2.57,0.77,1.69
248.96,-0.14,-0.09,0.05,9.58,2.58,0.83,1.69
249.05,-0.16,-0.1,0.14,9.63,2.56,0.81,1.69
249.15,-0.16,0.11,0.09,9.62,2.56,0.76,1.69
249.23,-0.16,0.19,0.05,9.56,2.59,0.79,1.69
249.32,-0.16,0.11,0.03,9.55,2.58,0.76,1.69
249.43,-0.13,0.09,-0.04,9.57,2.55,0.7,1.69
249.51,-0.2,0.05,-0.05,9.58,2.54,0.76,1.69
249.6,-0.18,0.02,-0.01,9.59,2.54,0.78,1.69
249.82,-0.15,0.0,-0.02,9.61,2.58,0.73,1.69
249.83,-0.17,0.03,-0.03,9.56,2.63,0.73,1.69
249.89,-0.17,-0.02,0.03,9.56,2.6,0.76,1.69
249.99,-0.17,-0.05,0.11,9.6,2.56,0.78,1.69
250.08,-0.12,0.01,0.09,9.57,2.61,0.77,1.69
250.16,-0.1,-0.06,0.01,9.56,2.62,0.77,1.69
250.27,-0.12,-0.04,-0.01,9.58,2.54,0.76,1.69
250.33,-0.11,0.11,0.05,9.61,2.53,0.73,1.69
250.43,-0.17,0.13,0.11,9.64,2.58,0.79,1.69
250.53,-0.15,0.01,0.02,9.66,2.54,0.79,1.69
250.76,-0.03,-0.07,-0.06,9.63,2.54,0.73,1.69
250.76,-0.14,0.02,0.03,9.59,2.57,0.72,1.69
250.81,-0.28,0.05,0.06,9.6,2.57,0.77,1.69
250.9,-0.14,0.02,-0.01,9.59,2.58,0.78,1.69
250.99,-0.12,0.02,0.02,9.57,2.58,0.74,1.69
251.09,-0.18,0.08,0.05,9.59,2.55,0.77,1.69
251.18,-0.05,0.1,0.01,9.6,2.58,0.82,1.68
251.26,0.04,-0.04,0.03,9.59,2.64,0.78,1.68
251.37,-0.02,-0.15,0.0,9.6,2.61,0.76,1.68
251.47,-0.11,-0.04,-0.04,9.59,2.51,0.79,1.68
251.73,-0.13,0.04,0.03,9.56,2.5,0.79,1.68
251.73,-0.08,-0.06,0.05,9.58,2.55,0.75,1.68
251.74,-0.12,-0.0,-0.02,9.59,2.56,0.71,1.68
251.84,-0.19,0.09,-0.05,9.58,2.54,0.68,1.68
251.91,-0.13,-0.03,-0.04,9.59,2.57,0.71,1.67
252.01,-0.1,0.07,0.03,9.62,2.57,0.74,1.67
252.09,-0.19,0.12,0.1,9.64,2.54,0.73,1.67
252.19,-0.22,-0.06,0.01,9.61,2.58,0.7,1.67
252.28,-0.15,0.01,-0.07,9.54,2.6,0.73,1.67
252.36,-0.16,0.1,-0.09,9.56,2.6,0.76,1.67
252.63,-0.14,0.07,-0.01,9.63,2.61,0.71,1.67
252.63,-0.09,0.09,0.11,9.62,2.59,0.72,1.67
252.64,-0.12,0.05,0.08,9.58,2.56,0.79,1.67
252.74,-0.18,-0.05,-0.06,9.59,2.56,0.78,1.67
252.84,-0.18,0.03,-0.15,9.61,2.59,0.73,1.67
252.92,-0.13,0.17,-0.05,9.59,2.58,0.73,1.67
253.03,-0.06,0.1,0.02,9.58,2.56,0.74,1.67
253.11,-0.11,0.03,0.02,9.57,2.58,0.73,1.67
253.2,-0.17,0.03,-0.02,9.57,2.58,0.74,1.67
253.28,-0.15,0.01,-0.06,9.57,2.51,0.76,1.67
253.54,-0.22,0.01,0.06,9.56,2.5,0.77,1.67
253.55,-0.23,0.04,0.11,9.6,2.56,0.82,1.67
253.57,-0.08,0.05,0.04,9.62,2.58,0.79,1.67
253.66,0.05,-0.02,0.02,9.59,2.52,0.74,1.67
253.75,-0.04,-0.1,0.02,9.59,2.53,0.76,1.67
253.83,-0.2,0.06,0.01,9.57,2.56,0.72,1.67
253.95,-0.17,0.1,-0.03,9.55,2.52,0.75,1.67
254.03,-0.11,-0.1,-0.04,9.57,2.52,0.83,1.67
254.12,-0.11,-0.04,-0.01,9.56,2.56,0.77,1.67
254.21,-0.15,0.06,-0.02,9.56,2.56,0.75,1.67
254.48,-0.19,-0.03,-0.03,9.57,2.57,0.76,1.67
254.49,-0.09,-0.08,-0.05,9.55,2.6,0.71,1.67
254.49,-0.03,0.05,-0.04,9.57,2.59,0.72,1.68
254.58,-0.12,0.16,0.02,9.62,2.55,0.78,1.68
254.66,-0.15,0.03,0.04,9.63,2.58,0.8,1.68
254.77,-0.08,-0.08,-0.03,9.6,2.65,0.78,1.67
254.86,-0.07,-0.07,-0.1,9.59,2.62,0.74,1.67
254.94,-0.08,0.03,0.01,9.58,2.55,0.74,1.67
255.05,-0.09,0.13,0.11,9.58,2.55,0.76,1.67
255.14,-0.18,0.09,0.04,9.59,2.56,0.72,1.67
255.37,-0.22,0.07,0.04,9.62,2.55,0.69,1.67
255.38,-0.19,-0.02,0.07,9.64,2.57,0.73,1.67
255.41,-0.18,-0.18,-0.0,9.59,2.58,0.77,1.67
255.5,-0.17,-0.03,-0.03,9.57,2.56,0.76,1.68
255.59,-0.14,0.15,0.03,9.58,2.57,0.75,1.68
255.68,-0.16,-0.01,0.08,9.58,2.57,0.75,1.68
255.77,-0.23,-0.02,0.03,9.59,2.58,0.73,1.68
255.87,-0.22,0.15,-0.04,9.6,2.59,0.73,1.69
255.98,-0.08,0.12,0.01,9.6,2.56,0.75,1.68
256.04,-0.04,0.1,0.02,9.59,2.55,0.77,1.69
256.25,-0.1,0.13,-0.1,9.56,2.55,0.79,1.69
256.25,-0.09,0.08,-0.03,9.55,2.54,0.79,1.69
256.32,-0.14,-0.01,0.17,9.55,2.55,0.74,1.69
256.43,-0.24,-0.04,0.08,9.55,2.57,0.73,1.7
256.5,-0.25,0.01,0.01,9.57,2.56,0.76,1.7
256.61,-0.19,0.04,0.08,9.57,2.55,0.72,1.7
256.69,-0.1,0.03,0.05,9.55,2.56,0.72,1.71
256.8,-0.08,0.02,0.08,9.58,2.58,0.72,1.71
256.88,-0.12,0.06,0.08,9.6,2.59,0.71,1.71
256.96,-0.15,0.07,-0.1,9.6,2.55,0.78,1.72
257.19,-0.15,-0.02,-0.14,9.59,2.51,0.82,1.72
257.2,-0.03,-0.02,0.01,9.59,2.52,0.78,1.73
257.24,-0.05,0.1,0.08,9.59,2.56,0.76,1.73
257.34,-0.16,0.07,0.03,9.58,2.57,0.76,1.73
257.44,-0.13,-0.04,-0.02,9.59,2.55,0.78,1.73
257.53,-0.08,0.04,-0.0,9.58,2.54,0.78,1.73
257.6,-0.02,0.15,0.01,9.57,2.55,0.72,1.73
257.69,-0.03,0.11,0.02,9.58,2.58,0.71,1.73
257.79,-0.16,0.09,0.01,9.6,2.58,0.76,1.73
257.91,-0.18,0.08,-0.09,9.6,2.57,0.76,1.73
258.15,-0.15,-0.03,-0.1,9.6,2.6,0.75,1.73
258.15,-0.16,0.0,-0.08,9.56,2.59,0.77,1.73
258.17,-0.12,0.14,-0.14,9.55,2.54,0.76,1.73
258.26,-0.19,0.06,-0.03,9.62,2.56,0.73,1.73
258.35,-0.22,-0.05,0.08,9.6,2.58,0.72,1.74
258.44,-0.15,-0.02,0.03,9.57,2.56,0.78,1.74
258.53,-0.12,0.01,0.09,9.56,2.55,0.76,1.74
258.62,-0.07,0.1,0.16,9.54,2.53,0.72,1.74
258.72,-0.04,0.07,0.07,9.56,2.56,0.74,1.74
258.83,-0.1,-0.05,0.04,9.58,2.58,0.73,1.74
259.04,-0.12,0.01,0.06,9.57,2.58,0.72,1.75
259.04,-0.08,0.07,-0.0,9.58,2.59,0.74,1.75
259.08,-0.03,0.04,-0.03,9.59,2.57,0.78,1.75
259.19,-0.13,0.03,0.06,9.59,2.53,0.78,1.75
259.28,-0.24,-0.03,-0.0,9.6,2.53,0.71,1.75
259.37,-0.25,-0.09,-0.11,9.6,2.56,0.71,1.75
259.47,-0.25,0.01,0.04,9.61,2.58,0.78,1.75
259.54,-0.2,0.11,0.15,9.63,2.59,0.78,1.76
259.64,-0.18,0.02,0.1,9.62,2.59,0.67,1.76
259.73,-0.15,-0.0,0.07,9.58,2.59,0.63,1.76
259.94,-0.09,0.13,-0.02,9.56,2.57,0.7,1.76
259.94,-0.04,0.12,0.03,9.58,2.56,0.74,1.76
260.0,-0.13,0.01,0.15,9.6,2.57,0.77,1.76
260.11,-0.23,-0.03,0.07,9.61,2.58,0.77,1.77
260.19,-0.11,-0.01,0.05,9.58,2.59,0.71,1.77
260.29,-0.06,0.03,0.11,9.54,2.58,0.68,1.77
260.37,-0.18,0.14,0.06,9.59,2.55,0.74,1.76
260.48,-0.19,0.14,-0.04,9.65,2.55,0.77,1.76
260.55,-0.16,0.05,0.04,9.63,2.58,0.74,1.76
260.65,-0.18,0.07,0.14,9.62,2.6,0.74,1.76
260.89,-0.12,0.01,0.02,9.62,2.59,0.77,1.76
260.89,-0.1,-0.09,-0.03,9.56,2.52,0.76,1.76
260.93,-0.12,-0.01,0.04,9.55,2.55,0.74,1.76
261.02,-0.15,0.05,0.04,9.61,2.59,0.74,1.76
261.11,-0.21,-0.03,0.06,9.62,2.54,0.74,1.76
261.21,-0.19,-0.08,0.07,9.57,2.53,0.73,1.76
261.3,-0.21,-0.02,0.08,9.58,2.59,0.78,1.75
261.38,-0.17,0.03,0.1,9.6,2.58,0.83,1.75
261.46,-0.1,0.03,0.0,9.58,2.56,0.78,1.75
261.56,-0.15,-0.0,-0.08,9.57,2.56,0.73,1.75
261.76,-0.13,-0.02,-0.07,9.58,2.56,0.69,1.74
261.77,-0.11,0.08,-0.05,9.57,2.56,0.67,1.74
261.86,-0.2,0.2,-0.01,9.55,2.58,0.72,1.74
261.94,-0.23,0.11,0.04,9.57,2.54,0.74,1.74
262.02,-0.15,0.01,-0.02,9.59,2.52,0.72,1.74
262.11,-0.13,0.05,-0.13,9.62,2.57,0.75,1.74
262.2,-0.16,0.07,-0.08,9.61,2.59,0.77,1.74
262.29,-0.13,0.06,0.02,9.55,2.58,0.74,1.74
262.4,-0.17,0.03,-0.04,9.59,2.56,0.75,1.75
262.48,-0.18,0.07,-0.1,9.62,2.57,0.73,1.75
262.73,-0.11,0.09,-0.01,9.56,2.58,0.7,1.75
262.73,-0.07,0.04,0.08,9.56,2.57,0.73,1.75
262.77,-0.13,0.07,-0.02,9.57,2.56,0.8,1.75
262.85,-0.14,0.07,-0.12,9.58,2.59,0.79,1.74
262.95,-0.12,0.06,0.05,9.59,2.59,0.73,1.75
263.04,-0.24,0.03,0.17,9.56,2.58,0.74,1.75
263.13,-0.24,0.0,0.01,9.58,2.59,0.76,1.75
263.23,-0.11,0.03,0.04,9.61,2.58,0.76,1.74
263.32,-0.16,-0.02,0.15,9.62,2.55,0.73,1.74
263.42,-0.14,-0.07,0.04,9.61,2.56,0.72,1.74
263.63,-0.03,0.04,0.0,9.58,2.58,0.74,1.74
263.64,-0.09,0.13,0.06,9.56,2.61,0.74,1.74
263.69,-0.14,0.06,0.02,9.58,2.6,0.72,1.75
263.8,-0.18,-0.02,-0.04,9.6,2.55,0.71,1.75
263.86,-0.23,-0.03,-0.05,9.59,2.53,0.74,1.75
263.97,-0.19,0.0,-0.01,9.6,2.56,0.79,1.76
264.05,-0.21,0.07,0.05,9.62,2.56,0.82,1.76
264.14,-0.28,0.12,0.05,9.61,2.55,0.77,1.76
264.24,-0.24,0.1,-0.01,9.57,2.56,0.75,1.75
264.32,-0.16,0.07,-0.1,9.56,2.6,0.75,1.75
264.57,-0.17,0.11,-0.04,9.59,2.58,0.74,1.75
264.57,-0.18,0.01,0.03,9.58,2.55,0.76,1.75
264.61,-0.11,-0.1,-0.1,9.59,2.57,0.74,1.75
264.7,-0.14,-0.01,-0.08,9.6,2.55,0.73,1.75
264.78,-0.19,-0.02,0.08,9.58,2.53,0.8,1.74
264.88,-0.14,0.03,0.07,9.59,2.53,0.78,1.74
264.97,-0.09,0.19,-0.01,9.6,2.54,0.68,1.74
265.07,-0.01,0.18,-0.08,9.57,2.59,0.71,1.74
265.15,0.02,0.09,-0.14,9.56,2.6,0.76,1.74
265.24,-0.12,0.03,-0.08,9.59,2.58,0.7,1.74
265.44,-0.2,-0.0,0.02,9.62,2.57,0.68,1.74
265.45,-0.15,0.06,0.08,9.62,2.54,0.71,1.74
265.53,-0.17,0.01,0.07,9.58,2.56,0.71,1.74
265.61,-0.15,-0.05,-0.02,9.56,2.59,0.72,1.74
265.7,-0.14,0.03,0.01,9.54,2.58,0.71,1.74
265.8,-0.13,0.09,0.07,9.55,2.53,0.75,1.74
265.89,-0.04,0.12,-0.01,9.59,2.51,0.83,1.74
265.98,-0.08,0.07,-0.04,9.57,2.55,0.78,1.74
266.08,-0.14,0.01,0.05,9.54,2.57,0.73,1.74
266.18,-0.15,0.0,0.12,9.6,2.57,0.75,1.74
266.42,-0.12,0.02,-0.0,9.65,2.54,0.72,1.74
266.42,-0.09,0.07,-0.03,9.62,2.53,0.71,1.74
266.44,-0.07,0.03,0.01,9.6,2.56,0.74,1.74
266.53,-0.06,0.0,-0.06,9.57,2.59,0.77,1.74
266.63,-0.11,0.08,-0.01,9.55,2.61,0.77,1.74
266.71,-0.2,0.13,0.04,9.59,2.57,0.78,1.74
266.81,-0.19,0.01,0.03,9.61,2.56,0.8,1.74
266.91,-0.17,-0.09,0.02,9.59,2.59,0.76,1.74
267.0,-0.11,0.0,-0.0,9.58,2.59,0.75,1.74
267.09,-0.07,0.11,0.09,9.59,2.59,0.73,1.74
267.29,-0.18,0.09,0.13,9.58,2.59,0.7,1.74
267.3,-0.22,-0.02,0.08,9.59,2.57,0.68,1.74
267.37,-0.09,-0.08,0.05,9.58,2.58,0.71,1.74
267.46,-0.09,-0.0,-0.05,9.56,2.59,0.72,1.74
267.55,-0.23,-0.01,-0.19,9.56,2.55,0.72,1.74
267.65,-0.17,-0.06,-0.1,9.58,2.58,0.77,1.74
267.72,-0.09,0.09,0.12,9.63,2.63,0.83,1.74
267.83,-0.18,0.16,0.15,9.61,2.58,0.78,1.73
267.92,-0.11,0.1,0.05,9.59,2.54,0.73,1.73
268.0,-0.03,0.05,0.01,9.58,2.55,0.79,1.73
268.24,-0.1,-0.0,0.05,9.57,2.56,0.81,1.73
268.24,-0.08,0.03,0.17,9.6,2.55,0.73,1.73
268.27,-0.06,0.03,0.12,9.6,2.59,0.74,1.73
268.37,-0.15,-0.03,-0.02,9.59,2.64,0.79,1.73
268.49,-0.22,0.03,0.02,9.62,2.59,0.74,1.73
268.55,-0.15,0.07,0.03,9.61,2.56,0.67,1.73
268.65,-0.08,-0.01,0.05,9.58,2.62,0.71,1.73
268.73,-0.13,-0.0,0.13,9.56,2.62,0.79,1.73
268.82,-0.15,0.04,0.02,9.58,2.56,0.81,1.73
268.93,-0.18,0.03,-0.03,9.61,2.57,0.81,1.73
269.17,-0.18,0.09,0.07,9.59,2.59,0.8,1.73
269.17,-0.09,0.05,0.13,9.57,2.58,0.76,1.73
269.21,-0.11,0.0,0.06,9.57,2.57,0.72,1.73
269.29,-0.18,0.07,0.04,9.59,2.58,0.7,1.73
269.39,-0.14,0.07,0.02,9.61,2.58,0.72,1.73
269.48,-0.09,0.03,-0.03,9.61,2.57,0.74,1.73
269.58,-0.03,0.0,-0.0,9.64,2.58,0.73,1.73
269.66,-0.06,-0.03,0.02,9.59,2.57,0.74,1.73
269.76,-0.17,-0.02,0.07,9.55,2.54,0.73,1.73
269.86,-0.22,0.02,0.13,9.59,2.54,0.7,1.73
270.1,-0.18,-0.03,0.05,9.6,2.56,0.71,1.73
270.1,-0.09,-0.07,-0.04,9.59,2.58,0.74,1.73
270.13,-0.09,0.03,-0.02,9.61,2.56,0.79,1.73
270.2,-0.14,0.06,0.08,9.6,2.55,0.81,1.73
270.3,-0.13,0.03,0.14,9.59,2.57,0.75,1.73
270.42,-0.12,0.1,0.06,9.59,2.58,0.76,1.73
270.49,-0.1,0.14,0.06,9.58,2.59,0.8,1.72
270.57,-0.03,0.13,0.12,9.58,2.56,0.77,1.72
270.68,-0.03,0.05,0.04,9.56,2.53,0.79,1.72
270.76,-0.07,0.06,-0.01,9.57,2.55,0.85,1.72
270.99,-0.09,0.07,0.02,9.65,2.55,0.82,1.72
270.99,-0.17,0.02,0.02,9.67,2.55,0.78,1.72
271.04,-0.2,0.07,0.04,9.61,2.58,0.73,1.72
271.14,-0.16,0.1,0.06,9.58,2.58,0.71,1.72
271.24,-0.15,-0.02,-0.05,9.59,2.58,0.76,1.72
271.33,-0.09,-0.14,-0.05,9.65,2.59,0.79,1.71
271.42,-0.13,-0.07,0.03,9.64,2.58,0.81,1.71
271.5,-0.26,0.1,-0.05,9.56,2.57,0.79,1.71
271.6,-0.25,0.11,-0.11,9.57,2.55,0.73,1.71
271.69,-0.23,-0.04,-0.03,9.58,2.54,0.74,1.71
271.93,-0.29,-0.13,0.08,9.59,2.56,0.76,1.71
271.93,-0.27,0.03,0.09,9.63,2.58,0.72,1.71
271.97,-0.1,0.11,0.02,9.6,2.6,0.68,1.71
272.07,-0.03,-0.03,-0.03,9.57,2.6,0.69,1.71
272.15,-0.15,0.03,-0.0,9.59,2.55,0.67,1.71
272.23,-0.24,0.09,0.07,9.63,2.56,0.68,1.71
272.33,-0.17,0.07,0.08,9.61,2.6,0.73,1.71
272.41,-0.1,0.12,0.01,9.58,2.58,0.76,1.7
272.51,-0.15,0.03,0.04,9.6,2.57,0.74,1.7
272.6,-0.16,0.01,0.03,9.61,2.58,0.72,1.7
272.81,-0.08,0.08,0.01,9.58,2.57,0.72,1.7
272.81,-0.11,-0.0,0.05,9.57,2.53,0.72,1.7
272.89,-0.09,-0.07,0.02,9.55,2.54,0.73,1.7
272.98,-0.1,0.06,0.0,9.56,2.59,0.74,1.7
273.07,-0.17,0.1,-0.05,9.62,2.58,0.76,1.7
273.16,-0.1,-0.01,-0.11,9.6,2.55,0.78,1.7
273.24,-0.1,0.03,-0.07,9.56,2.57,0.77,1.7
273.35,-0.16,0.05,0.02,9.59,2.59,0.77,1.7
273.43,-0.18,-0.03,0.02,9.58,2.61,0.77,1.7
273.53,-0.25,-0.05,0.01,9.57,2.61,0.79,1.7
273.73,-0.15,-0.01,0.01,9.6,2.56,0.76,1.7
273.74,-0.07,0.01,-0.11,9.61,2.56,0.74,1.7
273.8,-0.22,0.04,-0.14,9.56,2.59,0.77,1.71
273.89,-0.23,0.04,-0.0,9.55,2.58,0.76,1.71
273.99,-0.16,0.02,0.04,9.58,2.55,0.77,1.71
274.08,-0.1,0.06,-0.04,9.59,2.55,0.8,1.71
274.18,0.03,0.06,0.02,9.59,2.58,0.8,1.71
274.27,-0.04,-0.04,0.17,9.62,2.57,0.78,1.71
274.36,-0.24,-0.03,0.09,9.59,2.57,0.75,1.71
274.44,-0.23,0.08,-0.07,9.57,2.57,0.74,1.71
274.65,-0.11,0.11,-0.06,9.62,2.57,0.77,1.71
274.65,-0.13,0.05,-0.02,9.63,2.57,0.78,1.71
274.72,-0.22,0.03,0.01,9.6,2.59,0.75,1.71
274.81,-0.18,-0.0,0.03,9.58,2.58,0.71,1.71
274.91,-0.15,0.02,0.11,9.54,2.54,0.78,1.71
274.99,-0.14,0.12,0.1,9.54,2.55,0.85,1.71
275.08,-0.14,0.01,-0.03,9.61,2.58,0.78,1.71
275.18,-0.13,-0.14,-0.09,9.65,2.57,0.74,1.71
